,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,business_ref
145984,qfOdKsHejg346k_B7MmmuQ,"""Tani Modi""",New Town,"""103 Hanover Street""",Edinburgh,EDH,EH2 1DJ,55.952471200000005,-3.1967365,4.5,15,1,Cafes;Italian;Food;Restaurants;Delicatessen,145984
146005,muh4a5n-n5Mtp6zY38B_3g,"""Jake's Place""",Old Town,"""9-13 Market Street""",Edinburgh,EDH,EH1 1DE,55.9510284,-3.1902152000000004,4.0,14,1,American (Traditional);Restaurants;Bars;Food;Pubs;British;Nightlife,146005
146416,Djazk_urUgj9C6PTwg-2AA,"""Michael's Steak & Seafood Bar""",Royal Mile,"""15-19 Jeffrey Street""",Edinburgh,EDH,EH1 1DR,55.951035,-3.1846,4.0,14,1,Restaurants;Steakhouses;Scottish;Seafood,146416
146633,9EnTRgvI5izemqk49VsPXw,"""Three Coins""",Tollcross,"""19 Home Street""",Edinburgh,EDH,EH3 9JR,55.9431814,-3.2036982000000003,5.0,13,1,Pizza;Restaurants;Fast Food,146633
146693,7hQBdTPEiE-9VegOC7FvEw,"""Elm Rose Cafe and Diner""",New Town,"""3 Elm Row""",Edinburgh,EDH,EH7 4,55.9582773081,-3.1842193866,4.0,9,1,Coffee & Tea;Diners;Restaurants;Food,146693
146818,Lk-qYbjqJAdi72XRrt0QWw,"""Bollywood The Coffee Box""",Bruntsfield,"""99A Bruntsfield Place""",Edinburgh,EDH,EH10 4HG,55.937202569200004,-3.2066486047000002,5.0,9,0,Indian;Street Vendors;Food;Coffee & Tea;Ethnic Food;Restaurants;Specialty Food,146818
147416,Lgw7MuTeAOOjdIQfq-jaxQ,"""Sambuca Restaurant""",Newington,"""103-105 Causewayside""",Edinburgh,EDH,EH9 1QG,55.9374728,-3.1807715,4.0,11,1,Restaurants;Italian,147416
148389,ka_r5AbGjz8DJsSDH-ePUA,"""Royale Café""",Royal Mile,"""274 Canongate, The Royal Mile""",Edinburgh,EDH,EH8 8AA,55.950521499999994,-3.1836542999999997,3.5,7,0,Sandwiches;Coffee & Tea;Breakfast & Brunch;Cafes;Food;Event Planning & Services;Restaurants,148389
148391,blS_rf4g38JB1MyAWaIEDg,"""Mountaineering,Camping & Skiing Graham Tiso""",Leith,"""41 Commercial Street""",Edinburgh,EDH,EH6 6JD,55.9770906,-3.1754185,2.5,3,1,Restaurants;Bistros;Shopping;Sporting Goods,148391
148392,kMRYwa1IOb-WJzDW-Cqdhw,"""Tupiniquim""",,"""The Green Police Box, Lauriston Place""",Edinburgh,EDH,EH1 9AU,55.9452213113,-3.1914427423,4.5,24,1,Restaurants;Brazilian;Creperies;Friterie;Gluten-Free;Juice Bars & Smoothies;Street Vendors;Food,148392
148499,B5B0G6Yy_LDymFH7_ZNvyA,"""Petit Paris""",Grassmarket,"""38-40 Grassmarket""",Edinburgh,EDH,EH1 2JU,55.9475172,-3.1969974999999997,4.0,35,1,Restaurants;French,148499
148564,jT0rm7HEeT1jxVvOo3offw,"""Verdo Turkish Restaurant""",Newington,"""21 Newington Road""",Edinburgh,EDH,EH9 1QR,55.93878353229999,-3.1789688658,3.5,7,1,Middle Eastern;Restaurants;Turkish,148564
148592,XWHNhTUceLZsFwdAhlHX1g,"""Tigerlily""",New Town,"""125 George Street""",Edinburgh,EDH,EH3 5AG,55.9523235312,-3.2052612305,3.5,74,1,Wine Bars;Bars;Restaurants;Nightlife;Event Planning & Services;Hotels & Travel;Hotels,148592
149245,Ew3H9ecopuIcFrqPl9vrZA,"""Brunch""",Old Town,"""52 South Bridge""",Edinburgh,EDH,EH1 1,55.9480373,-3.1863189,4.0,6,0,Breakfast & Brunch;Sandwiches;Food;Juice Bars & Smoothies;Restaurants,149245
149533,LDML6VqV4r4MVQXqZ2hTrQ,"""Steamie""",Newington,"""72-74 Newington Road""",Edinburgh,EDH,EH9 1QN,55.93778879999999,-3.1784745,3.5,13,0,Bars;Greek;Pubs;Nightlife;Restaurants,149533
149534,fT3A8ufMseHRMeQd_kjiUg,"""Maki Maki""",Newington,"""75 Nicolson Street Edinburgh United Kingdom""",Edinburgh,EDH,EH8 9BZ,55.945327500000005,-3.1846551,4.5,4,1,Japanese;Restaurants;Sushi Bars,149534
149585,1UGlEnkVHXelTT7qaBCZOw,"""Annabelle's Restaurant""",Marchmont,"""27 Sciennes Road""",Edinburgh,EDH,EH9 1NX,55.9379849,-3.1856579,4.0,6,0,Food;Breakfast & Brunch;Cafes;British;Coffee & Tea;Restaurants,149585
149645,lWRbdK9YABr0auLG19FHhQ,"""The Tower Restaurant""",Old Town,"""National Museums of Scotland, Chambers Street""",Edinburgh,EDH,EH1 1JF,55.946767799999996,-3.1904181,4.0,50,1,Restaurants;Soup;Modern European;Scottish;British,149645
149654,GmntM9NGYMvAPBJodn9ehQ,"""Reekie's Smokehouse""",Old Town,"""20 Holyrood Road""",Edinburgh,EDH,EH8 8AF,55.9491934563,-3.182189852,4.5,16,1,Scottish;Fast Food;Smokehouse;Meat Shops;Food;Specialty Food;Restaurants;Barbeque,149654
149672,hQNVDY_NtdtkLjXw4baA-g,"""G Y Chinese Take Away""",Marchmont,"""27 Roseneath Place""",Edinburgh,EDH,EH9 1JD,55.938361,-3.1929816000000004,3.0,6,1,Fast Food;Restaurants;Chinese,149672
149778,q_jpfYxzOmHAXIVdE4BU3w,"""Cuthberts""",West End,"""94 A Fountainbridge""",Edinburgh,EDH,EH3 9QA,55.943235800000004,-3.2091717,3.0,5,0,Breakfast & Brunch;Cafes;Restaurants,149778
149786,S9XKKA1evhRh16zrXpSF7g,"""The Piemaker""",Old Town,"""38 South Bridge""",Edinburgh,EDH,EH1 1LL,55.9486711709,-3.1866359711000003,4.5,101,1,Fast Food;Restaurants;Desserts;Coffee & Tea;Bakeries;Food,149786
149889,L7ywUrEhVOUjETD57D5Mzg,"""The Original Coffee Bean""",,"""5-7 Station Road""",Edinburgh,EDH,EH12 7AA,55.942238,-3.2790752,3.5,5,1,Food;Sandwiches;Restaurants;Cafes;Coffee & Tea,149889
149902,FgehNEKMgC5VW17bftRroA,"""Wendy's""",,"""162 Gorgie Road""",Edinburgh,EDH,EH11 2NT,55.938068799999996,-3.2321023999999996,3.5,3,0,Fast Food;Restaurants,149902
150095,vRvWnE-qpVQrMT57Z-sEsw,"""Arby's""",,"""1022 N Court St""",Medina,OH,44256,41.1270683655,-81.8554366772,1.0,3,1,Sandwiches;Fast Food;Restaurants,150095
150139,eYukPA1V_TlpLVjTMN-kIA,"""original best turkish kebab house""",Leith,"""266 leith walk""",Edinburgh,EDH,EH6 5EL,55.9662397,-3.1758127999999997,3.0,6,1,Restaurants;Fast Food,150139
150206,W65M4nIiWtezQieRfZz6cg,"""Ming Palace""",,"""82 Howden Hall Road""",Edinburgh,EDH,EH16 6PN,55.900604248,-3.1638879776,2.5,3,1,Chinese;Restaurants,150206
150319,VDQPizXm5NcxYHcBQbzdGw,"""Ong Gie""",Newington,"""36 Buccleuch St""",Edinburgh,EDH,EH8 9LP,55.942789399999995,-3.1846478,3.0,9,1,Fast Food;Korean;Restaurants,150319
150548,bU6mVZSuO5EpvfUay87e8g,"""Kebabish Original""",Haymarket,"""128 Dalry Road""",Edinburgh,MLN,EH11 2EZ,55.942789000000005,-3.2218269153,3.5,20,1,Pakistani;Indian;Restaurants;Turkish;Fast Food,150548
150652,gJliACNKY4rK30BTMIzwsQ,"""Kismot""",Newington,"""29 St Leonard's Street""",Edinburgh,EDH,EH8 9QN,55.9434476,-3.1801729,4.5,48,1,Restaurants;Indian;Bangladeshi,150652
150710,T6DLOnlZI015fkdZoELCeA,"""Jimmy John's""",,"""240 N Court St""",Medina,OH,44256,41.1417925,-81.8635292,3.5,10,1,Food Delivery Services;Sandwiches;Restaurants;Delis;Food,150710
150726,uPt85KV7urS8KlzJ4RSxCA,"""Russian Passion""",Cannonmills,"""5 Canonmills""",Edinburgh,EDH,EH3 5HA,55.9625027104,-3.1974241208,4.0,12,0,Russian;Restaurants,150726
150817,0J5TCUQ4vIHQMFmBRidcfQ,"""Ping On Chinese Restaurant""",Stockbridge,"""26-32 Deanhaugh Street""",Edinburgh,EDH,EH4 1LY,55.95852239999999,-3.2100873,3.5,12,1,Restaurants;Chinese,150817
151200,4owK2zpqI7qQ774DSNTkjQ,"""Olive Branch Bistro""",New Town,"""91 Broughton Street""",Edinburgh,EDH,EH1 3RX,55.9585748,-3.1897546,4.0,49,1,Brasseries;Restaurants;Mediterranean,151200
151334,B7B5q1zl4Mk-i0LY8-tjaQ,"""Cafe Artista""",Marchmont,"""94-96 Marchmont Crescent""",Edinburgh,EDH,EH9 1HD,55.93650699999999,-3.1936002999999995,3.0,21,1,Food;Coffee & Tea;Seafood;Pizza;Restaurants;Italian,151334
151354,nd3FuTBL1ezKFmfhLmJY2w,"""China China""",New Town,"""Unit 4a Omni Centre, Greenside Place""",Edinburgh,EDH,EH1 3AA,55.957031799999996,-3.1850222,2.5,8,0,Restaurants;Thai;Chinese,151354
151358,bT0VajAEHAE8s-EMk_w2YA,"""Johnny Malloy's""",,"""1038 N Ct St""",Medina,OH,44256,41.1431803637,-81.8551337693,2.0,3,1,Restaurants;Sandwiches;Burgers;Bars;Event Planning & Services;Nightlife;Caterers;Sports Bars;Pizza,151358
151414,xbCNlp2vWixy2W1WsfGv8g,"""The Edinburgh Larder""",Royal Mile,"""15 Blackfriars Street""",Edinburgh,EDH,EH1 1NB,55.95007420000001,-3.1859164,4.5,182,1,Restaurants;Coffee & Tea;Food;Delis,151414
151419,ZKvbVqYc2OsqXSlYlNsBGA,"""Don Tequila Mexican Restaurant""",,"""1158 N Court St""",Medina,OH,44256,41.1574037,-81.8624459,4.0,27,1,Restaurants;Mexican,151419
151496,fHqJZK0D9E91ltD62SwzSw,"""Love India""",Old Town,"""50 E Fountainbridge""",Edinburgh,EDH,EH3 9BH,55.9450317,-3.2047122000000003,4.0,20,0,Pakistani;Indian;Restaurants,151496
151500,WIVOLl8KF_1LELzUv_DC7Q,"""The Ceramic Experience""",Marchmont,"""28 Marchmont Crescent""",Edinburgh,EDH,EH9 1HQ,55.937921700000004,-3.1929057000000003,2.5,3,1,Cafes;Restaurants,151500
151549,MTe-NYbaSbMddOwj_K_jFw,"""La Sal""",Newington,"""6-8 Howden Street""",Edinburgh,EDH,EH8 9HL,55.944115000000004,-3.1822965,4.0,4,1,Restaurants;Spanish,151549
151660,igaFdtY14E_Q4_oFRPjchg,"""Artisan Roast""",Bruntsfield,"""138 Bruntsfield Place""",Edinburgh,EDH,EH10 4ER,55.936569299999995,-3.2084101,4.0,27,1,Food;Cafes;Restaurants;Coffee & Tea,151660
151963,9y2MS2VyXZzFRi2zGV0AFg,"""Britannia Spice""",Leith,"""150 Commercial Street, Ocean Drive""",Edinburgh,EDH,EH6 6LB,55.978341454399995,-3.1795987776,3.5,19,1,Restaurants;Bangladeshi;Asian Fusion;Thai;Indian;Himalayan/Nepalese,151963
151966,GTPNAXlbiWRmLm3N7ixI_Q,"""The Fruitmarket Gallery Café""",Old Town,"""45 Market Street""",Edinburgh,EDH,EH1 1DF,55.95130970000001,-3.1894956000000003,4.0,6,0,Food;Coffee & Tea;Restaurants;Bakeries;Sandwiches,151966
152073,4AE71KwPKtZe20ZAk2iOjw,"""Mughal Indian Restaurant & Takeaway""",West End,"""81 Fountainbridge""",Edinburgh,EDH,EH3 9PU,55.944509700000005,-3.2057889999999998,4.0,5,1,Restaurants;Halal;Indian,152073
152158,vpjYXR7mYfYGg61RZ1qijQ,"""Lazio""",Old Town,"""95 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.946492299999996,-3.205476,4.5,6,0,Italian;Restaurants,152158
152171,QHXsGNthSaSVLe1zRbl6TA,"""Palmyra""",Newington,"""6 Clerk Street""",Edinburgh,EDH,EH8 9EZ,55.942966299999995,-3.182662,4.5,7,0,Fast Food;Restaurants,152171
152263,dG1_-wrfRk3dgBxNRusjkQ,"""Greggs""",New Town,"""77 St James Centre, New Town""",Edinburgh,EDH,EH1 3SJ,55.954842500000005,-3.1884308,3.5,9,0,Bakeries;Fast Food;Restaurants;Food,152263
152374,hSNzpVnmPJLjCndBal4KFA,"""Project Coffee""",Bruntsfield,"""196 Bruntsfield Place""",Edinburgh,EDH,EH10 4DF,55.9361076355,-3.2096469402,3.5,38,1,Food;Sandwiches;Coffee & Tea;Restaurants,152374
152436,sVpAK9OW_jRlvdqeqmA0zA,"""Las Iguanas""",New Town,"""141 - 143 George Street""",Edinburgh,MLN,EH2 4JY,55.9521213,-3.2064149,3.5,9,1,Mexican;Brazilian;Restaurants,152436
152466,1F977bO1OpDAArvkDNWhRA,"""Cafe Bleu""",Grassmarket,"""62 West Port""",Edinburgh,EDH,EH1 2LD,55.9463954,-3.1998173,4.5,4,1,Restaurants;Belgian,152466
152501,xCcLCK1Fho4oyRmPqU05NA,"""Henri of Edinburgh""",Stockbridge,"""48 Raeburn Place, Stockbridge""",Edinburgh,EDH,EH4 1HL,55.957849474,-3.2131576537999997,4.0,12,1,Food;Delis;French;Coffee & Tea;Restaurants,152501
152552,fG0sIYdD4HPg7RKl2wX4Tg,"""Rabbie's Tours""",New Town,"""6 Waterloo Place""",Edinburgh,EDH,EH1 3EG,55.9534483309,-3.188247074,4.5,83,1,Food;Hotels & Travel;Cafes;Coffee & Tea;Restaurants;Tours,152552
152722,4GIqWxEvczRvgDuZ404dWw,"""The Advocate""",Old Town,"""7 Hunter Square, Old Town""",Edinburgh,EDH,EH1 1QW,55.949496200000006,-3.187993,3.5,29,1,Bars;Restaurants;Gastropubs;Pubs;Nightlife,152722
152816,OgKVBHNiqr4fpw69MiSXCA,"""Starbucks""",West End,"""52 Shandwick Place""",Edinburgh,EDH,EH2 4RT,55.949493999999994,-3.210136,4.0,5,1,Restaurants;Cafes;Food;Coffee & Tea,152816
152945,6h0mex4duYKRbuOGVNPNWA,"""The Gateway Restaurant""",,"""Royal Botanic Garden, Arboretum Place""",Edinburgh,EDH,EH3 5NZ,55.9644769866,-3.2119320599,2.5,6,1,Restaurants;British,152945
153019,BlD1WNbqI9WcAQtwPyyMYQ,"""Lady Nairne Beefeater Restaurant""",,"""228 Willowbrae Road, Willowbrae""",Edinburgh,EDH,EH8 7NG,55.9469,-3.13673,4.0,4,1,British;Restaurants,153019
153055,yvhppeNPLrpTZ3c0_Ev7iw,"""Vincent Cafe""",Newington,"""5 Salisbury Place""",Edinburgh,EDH,EH9 1SL,55.937293000000004,-3.1782866000000003,3.5,3,1,Restaurants;Cafes,153055
153093,BUHyabBZOsKV8yRfiTx4NA,"""Burgers and Beers Grillhouse""",Old Town,"""192a High Street, The Royal Mile""",Edinburgh,EDH,EH1 1RW,55.9497096,-3.1897532,3.0,25,1,Restaurants;Burgers,153093
153156,nbF7bEjx_4lQJ3t6aVqFjA,"""Yes Sushi""",New Town,"""89 Hanover Street""",Edinburgh,EDH,EH2 1EE,55.954181671099995,-3.1971580982,3.5,32,1,Sushi Bars;Restaurants,153156
153302,36jGZp7V0jLnPCYmRipUCg,"""Burger""",West End,"""94a Fountainbridge""",Edinburgh,EDH,EH3 9QA,55.943626457600004,-3.2079125941,4.0,56,1,Burgers;Fast Food;Restaurants,153302
153316,kmkhmx3_K33v7DIkLvX-JQ,"""The Howard""",New Town,"""34 Great King Street""",Edinburgh,EDH,EH3 6QH,55.9581022474,-3.1987835091,4.5,11,1,British;Hotels;Event Planning & Services;Restaurants;Hotels & Travel,153316
153329,2R6w9WBeoYf3yH1x7Mij4g,"""New Hot Pot""",,"""149 Slateford Road""",Edinburgh,EDH,EH14 1NW,55.9323298,-3.2363061,3.5,5,1,Chinese;Fast Food;Restaurants,153329
153344,MFjAu6dZl-hLV2mHDp3fwA,"""Castello Coffee Co.""",New Town,"""7 Castle Street""",Edinburgh,EDH,EH2 3AH,55.951375,-3.2026369999999997,4.5,26,1,Restaurants;Food;Coffee & Tea;Sandwiches,153344
153581,GWDdIQ8Tcrzq4Npv6Am67Q,"""Scooby's Take Away Food Shops""",West End,"""95 Morrison Street""",Edinburgh,EDH,EH3 8BX,55.9457988288,-3.2096792332999997,4.5,6,1,Coffee & Tea;Restaurants;Food;Fast Food,153581
153807,mSSH1BFPQJ41gmPiN9_jwg,"""Blonde Restaurants""",Newington,"""75 St Leonards St""",Edinburgh,EDH,EH8 9QR,55.9426804,-3.1795723999999996,4.0,28,1,Modern European;Restaurants;British,153807
153850,DBKJ8SpB8WoIKA4aFAOEyQ,"""JT's Barbecue""",,"""930 West Liberty St""",Medina,OH,44256,41.1442994,-81.8898098,3.0,3,1,Sandwiches;Food;Barbeque;Restaurants;Food Trucks,153850
153905,yNFKeZrEvQBt9bbUUNyZSg,"""The Dogs""",New Town,"""110 Hanover Street""",Edinburgh,EDH,EH2 1DR,55.9545302,-3.1980785,4.0,166,1,British;Restaurants;Scottish,153905
154047,PYeacld4qLB71dOUyi15aQ,"""Frankfurter Eck""",Leith,"""62 Elm Row""",Edinburgh,EDH,EH7 4AQ,55.9605414,-3.1816212000000004,4.5,8,0,Specialty Food;Ethnic Food;Restaurants;Fast Food;Food,154047
154094,lZaSwRBRgg0ulXR8MKzL-w,"""Marie's Cafe""",,"""117 Public Sq""",Medina,OH,44256,41.1390994,-81.8636362,4.0,23,1,Middle Eastern;Coffee & Tea;Food;Breakfast & Brunch;Specialty Food;Sandwiches;Diners;Restaurants;Mediterranean;Ethnic Food,154094
154240,N1BTJaWnLsCVsJ3I41EPdg,"""Dishoom""",New Town,"""3a St Andrews Square""",Edinburgh,EDH,EH2 2BD,55.95353910000001,-3.1922026000000003,4.5,34,1,Restaurants;Indian;Breakfast & Brunch;Cafes,154240
154766,p_T-vHYrQ0HNHNTdIzkEeg,"""Koyama""",Old Town,"""20 Forrest Road""",Edinburgh,EDH,EH1 2QN,55.9457778931,-3.1908299923000003,3.0,20,1,Sushi Bars;Karaoke;Nightlife;Japanese;Restaurants,154766
154841,IMKQY129aLmesfoxXJe7xw,"""Greyfriars Bobby's Bar""",Old Town,"""30-34 Candlemaker Row""",Edinburgh,EDH,EH1 2QE,55.946822499999996,-3.1915127999999995,3.5,61,1,British;Bars;Restaurants;Pubs;Nightlife,154841
154980,6H6LY12AMFk6mk6g-RhJGA,"""Bell's Diner""",Stockbridge,"""7 St Stephen Street""",Edinburgh,EDH,EH3 5AN,55.957573,-3.2074387000000004,4.0,26,1,Burgers;American (Traditional);Restaurants;Steakhouses,154980
155002,HTBFKmtOzqlGvdpJpBfRng,"""La Piazza""",West End,"""97-99 Shandwick Place""",Edinburgh,EDH,EH2 4SD,55.9489345,-3.210493,4.0,26,1,Restaurants;Italian,155002
155057,0IBYsSMQ9WY605m0yidgYA,"""Club India restaurant""",Old Town,"""105-109 Lothian Road""",Edinburgh,EDH,EH3 9AN,55.946241,-3.2053805,3.5,3,0,Indian;Chinese;Restaurants,155057
155104,xHqiJVK2gFMyZi7-zAYbzw,"""Thai Kitchen""",Newington,"""10 Chapel Street""",Edinburgh,EDH,EH8 9AY,55.94459602479999,-3.1861411035000002,4.0,4,0,Thai;Restaurants,155104
155107,9fzzzFHMkkKqGN5SjKWenQ,"""Arcade - Haggis and Whisky House""",Old Town,"""48 Cockburn Street""",Edinburgh,EDH,EH1 1PB,55.95047099999999,-3.1888504,4.0,24,1,Pubs;Bars;Burgers;Restaurants;Nightlife;Whiskey Bars;Salad,155107
155187,o8BprtFccmdr-C-xjCJgxg,"""Mya Restaurant""",Leith,"""Unit 9, Commercial Quay Commercial Street""",Edinburgh,EDH,EH6 6JE,55.97701329999999,-3.1731045,3.0,4,1,Restaurants;Thai,155187
155342,ccDS2kEdVmTUSBqVVK6_iw,"""L'Aquila Bianca""",Stockbridge,"""17 Raeburn Place""",Edinburgh,EDH,EH4 1HU,55.9589679,-3.2107997999999998,4.0,3,0,Fish & Chips;Restaurants;Pizza,155342
155411,zikXPy7iaEIs9kMmhtB0EA,"""Captain Tonys Bar and Grill""",,"""930 W Liberty St""",Medina,OH,44256,41.143407,-81.8880737,3.5,4,0,Nightlife;American (Traditional);Sandwiches;Sports Bars;Mexican;Restaurants;Seafood;Bars,155411
155431,Se_6Xj_Y0fi0s7K-B-Vi6Q,"""Press Coffee""",Newington,"""30 Buccleuch Street""",Edinburgh,EDH,EH8 9LP,55.942975,-3.18473,4.0,15,1,Food;Coffee & Tea;Sandwiches;Desserts;Restaurants,155431
155464,aJkxkjYvi89gHIOomnjGVQ,"""The Apiary""",Newington,"""33 Newington Road""",Edinburgh,EDH,EH9 1QR,55.9385081,-3.1786873,4.5,24,1,British;Restaurants,155464
155490,6I4twTs8oFMuDsuTwS7IgQ,"""Lian Pu""",Newington,"""14 Marshall Street""",Edinburgh,EDH,EH8 9BU,55.9457183593,-3.1862971527,4.0,14,1,Bubble Tea;Food;Taiwanese;Chinese;Restaurants,155490
155511,7njf7SH9qv_E-B63ZWN9tQ,"""National Portrait Gallery Cafe""",New Town,"""1 Queen Street""",Edinburgh,EDH,EH2 1JD,55.9554737704,-3.19383517,4.0,9,1,Cafes;Restaurants;Art Galleries;Shopping;Arts & Entertainment,155511
155517,KfN8hTMBB3BWMuxUtGf4fQ,"""Blue Parrot Cantina""",Stockbridge,"""49 St Stephen Street""",Edinburgh,EDH,EH3 5AH,55.958096600000005,-3.2066265,4.0,13,1,Tex-Mex;Restaurants;Mexican,155517
156026,nTvnZZkoCJiUiEO4r528iw,"""Kyloe Restaurant & Grill""",West End,"""1 - 3 Rutland Street""",Edinburgh,EDH,EH1 2AE,55.9497922229,-3.2072485099,4.0,46,1,Steakhouses;Restaurants,156026
156079,ABTy3p7-1zisEt5QZ6LV7g,"""La Baguette""",West End,"""75 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.9468615,-3.2057019,4.0,5,1,Coffee & Tea;Fast Food;Food;Restaurants,156079
156283,8D24lwci4IdMOd5G9bj31A,"""Fish Eatery""",New Town,"""12 Picardy Place""",Edinburgh,EDH,EH1 3JT,55.957072200000006,-3.186842,4.0,3,0,Seafood;Restaurants,156283
156330,QxVO068R5kAZ5rIY99kmcA,"""The Scotch Malt Whisky Society""",New Town,"""28 Queen Street""",Edinburgh,EDH,EH2 1JX,55.954611,-3.1996990000000003,4.5,26,1,Restaurants;Local Flavor;Arts & Entertainment;Bars;Nightlife;Social Clubs;Whiskey Bars,156330
156519,rjTtzVfMi-eiVIA1q7INPg,"""Sportsters""",Old Town,"""1A Market Street""",Edinburgh,EDH,EH1 1DE,55.9512043824,-3.1887591377999995,3.0,13,0,American (Traditional);Bars;Sports Bars;American (New);Restaurants;Nightlife,156519
156661,aX_uLs7LYmnK7VJTZJzACg,"""K2 Kebab House""",Newington,"""44 S Clerc St""",Edinburgh,EDH,EH8 9PS,55.940107,-3.1806810000000003,3.0,4,1,Restaurants;Indian;Fast Food,156661
156754,nWz3HA2RvJDZzDNeonsA_w,"""Nando's""",New Town,"""Omni Centre, Greenside Place""",Edinburgh,ZET,EH1 3AA,55.9563921071,-3.1862251311,3.5,4,1,Restaurants;Chicken Wings;Portuguese,156754
157015,N8hUGYmf0jEO9eDzmYHuAw,"""Villager""",Grassmarket,"""49 George IV Bridge, Old Town""",Edinburgh,EDH,EH1 1EJ,55.9479814073,-3.1921113306,4.0,64,1,Bars;Nightlife;Burgers;Restaurants,157015
157079,bb_bF9E9HP1ziHv9KQg0ew,"""Bruntsfield Bistro""",Bruntsfield,"""69 Bruntsfield Place""",Edinburgh,EDH,EH10 4HH,55.9380375,-3.2058470000000003,4.0,3,0,Restaurants;Breakfast & Brunch;British,157079
157100,DwP3Bab-4PrOhW40ec9GwQ,"""Sandwich Culture""",West End,"""24 Haymarket Terrace""",Edinburgh,EDH,EH12 5JZ,55.9459114384,-3.2200421843,4.0,7,1,Delis;Food;Coffee & Tea;Sandwiches;Restaurants,157100
157152,0dk-dAoHqyBu_BENgR1ESA,"""Mithas""",Leith,"""7 Dock Place, Leith""",Edinburgh,EDH,EH6 6LU,55.9772434,-3.1716078,4.0,11,0,Restaurants;Bars;Cocktail Bars;Indian;Nightlife,157152
157233,lzCbij5E9PMmXVSGm-nBzw,"""The Crags""",Newington,"""58 Dalkeith Road""",Edinburgh,EDH,EH16 5AD,55.93821429999999,-3.1739615000000003,3.5,24,0,Gastropubs;Pubs;Food;Restaurants;Beer;Wine & Spirits;Nightlife;Bars,157233
157250,yAkT-tNGut0rbWlA7kjrdg,"""Patisserie Madeleine""",Stockbridge,"""27b Raeburn Place""",Edinburgh,EDH,EH4 1HU,55.958836,-3.210932,5.0,21,1,Desserts;Patisserie/Cake Shop;Food;Restaurants;Coffee & Tea;French,157250
157320,-cZOrBfMRkNRSYm02SiY7w,"""V Deep""",Leith,"""60 Henderson Street, Leith""",Edinburgh,EDH,EH6 6BT,55.973582487200005,-3.1729710982999997,3.0,9,0,Food;Breweries;Indian;Restaurants,157320
157489,rGR490zDCl-X5kx99QuUaQ,"""Ichiban""",Newington,"""34 West Preston Street""",Edinburgh,EDH,EH8 9PY,55.9389235715,-3.1808903525,3.0,3,1,Asian Fusion;Restaurants;Japanese,157489
157512,_5J4CorjvOdKhxgedGjNtg,"""Lock 25""",West End,"""85-87 Fountainbridge""",Edinburgh,EDH,EH3 9PU,55.9444122314,-3.2056789398000003,3.5,12,1,Restaurants;Gastropubs;Bars;Pubs;Nightlife,157512
157849,LfWOUcMkP56V3DT4ApiB4A,"""Barburrito""",West End,"""6 Shandwick Place""",Edinburgh,EDH,EH2 4RN,55.949997200000006,-3.2085836,3.0,4,1,Mexican;Fast Food;Restaurants,157849
157983,UtdL02pH7TdKSTdAZXOu8Q,"""La Barantine Victoria""",Grassmarket,"""89 West Bow""",Edinburgh,EDH,EH1 2JP,55.9483436,-3.1945835,4.5,40,1,Bakeries;Breakfast & Brunch;Tea Rooms;Restaurants;Food;Cafes,157983
158003,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",West End,"""107-109 Morrison Street""",Edinburgh,EDH,EH3 8BX,55.945744499999996,-3.210137,4.0,8,0,Food;Restaurants;Coffee & Tea;Sandwiches,158003
158157,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Newington,"""82 S Clerk St""",Edinburgh,EDH,EH8 9PT,55.939623600000004,-3.1799475,3.5,11,1,Fast Food;Restaurants,158157
158190,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Newington,"""74 Nicolson Street""",Edinburgh,EDH,EH8 9DT,55.945373399999994,-3.1841795,4.0,9,1,Fast Food;Restaurants;Food;Bakeries,158190
158197,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Morningside,"""376 Morningside Road""",Edinburgh,EDH,EH10 5HX,55.926122899999996,-3.2093736,4.0,8,0,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,158197
158279,XRk3UWg18rpVviI0uFneZA,"""56 North""",Newington,"""2 West Crosscauseway""",Edinburgh,EDH,EH8 9JW,55.9440608402,-3.1850287327999998,3.0,40,1,Nightlife;Restaurants;Wine Bars;Bars,158279
158576,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Newington,"""126 Nicolson St""",Edinburgh,EDH,EH8 9EH,55.9439662,-3.1832301,4.0,15,0,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,158576
158626,FOV-33xmGcwJ8ogABhY-1g,"""The Atrium""",Old Town,"""10 Cambridge Street""",Edinburgh,EDH,EH1 2ED,55.9478,-3.2050799999999997,4.5,4,0,Restaurants;Specialty Food;Food,158626
158635,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",New Town,"""7-11 E London Street""",Edinburgh,EDH,EH7 4BN,55.9592908946,-3.1904125214,4.0,12,0,Restaurants;Italian,158635
