,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
143015,IfY8pv-UtdX3PSjz5Kvuew,"""Burger Meats Bun""","""45 Broughton Street""",Edinburgh,MLN,EH1 3JU,55.9575363,-3.1884127999999996,4.0,20,0,Burgers;Restaurants;Scottish;American (New)
143304,12sgLRzQWzYwHX8ROXBnLw,"""The Rabbit Hole""","""11 Roseneath Street""",Edinburgh,EDH,EH9 1JH,55.9382429,-3.1917468999999996,5.0,7,1,French;Restaurants;Scottish
143353,LUhVj-r2TtmFx6cyF9ilJg,"""Tuk Tuk Indian Street Food""","""1 Leven Street""",Edinburgh,EDH,EH3 9LH,55.94186773770001,-3.2035887120999997,4.0,48,1,Restaurants;Indian
143415,Oq4frcNpND8e_SGdidzzbQ,"""Voujon""","""107 Newington Road""",Edinburgh,EDH,EH9 1QW,55.9376101,-3.177914,4.0,16,1,Caterers;Bangladeshi;Venues & Event Spaces;Restaurants;Wine Bars;Nightlife;Event Planning & Services;Bars;Indian
143627,XCwwaCQeQ3xFWeUHyK2LUg,"""Eat'n Park""","""1007 N Court St""",Medina,OH,44256,41.152728700000004,-81.86308220000001,3.0,13,1,Restaurants;Diners;Breakfast & Brunch;American (Traditional);American (New)
143712,r9T8StPAujv0x-yHhB0olQ,"""Frontier""","""8 Gillespie Place""",Edinburgh,MLN,EH10 4HS,55.9407623,-3.203839995,4.0,9,0,American (Traditional);Restaurants
144147,totrAkmNqbl56Ncjdoc9wA,"""George Mewes""","""3 Dean Park Street""",Edinburgh,EDH,EH4 1JP,55.959053242799996,-3.2149827062000003,4.5,3,1,Food;Delis;Cheese Shops;Restaurants;Specialty Food
144386,nHkfvRBLOTJD-q8U7Y772g,"""Clark's Speciality Foods""","""202 Bruntsfield Place""",Edinburgh,EDH,EH10 4DF,55.9359968,-3.2094913,4.5,7,0,Cheese Shops;Delis;Restaurants;Food;Do-It-Yourself Food;Specialty Food
144427,T2I6moxzDpsKpZfq13u-lg,"""CC Blooms""","""23 Greenside Place""",Edinburgh,EDH,EH1 3AA,55.957108,-3.185178,3.0,39,1,Restaurants;Nightlife;British;Dance Clubs;Wine Bars;Bars
144428,YHrfk77CATNdFIbQRlkl9w,"""Songkran""","""8 Gloucester Street""",Edinburgh,EDH,EH3 6EG,55.95719989999999,-3.2077508,4.0,5,0,Thai;Restaurants
144567,DdfvQ1hZOB0-ra7pu-wwoA,"""Teuchters Landing""","""1a and 1c Dock Place, Leith""",Edinburgh,EDH,EH6 6LU,55.977548284499996,-3.171296327,4.5,55,1,Nightlife;Wine Bars;Gastropubs;Restaurants;Bars
144878,_xAi9FL7Zq7kKkJVPfDgxA,"""Kasbah Take Away""","""24 Marchmont Road""",Edinburgh,EDH,EH9 1HZ,55.9385878,-3.1953093,4.0,9,1,Restaurants;Fast Food
144938,iZoIqgiDWpCXp_BB1msocA,"""Coro Chocolate""","""13 Frederick Street""",Edinburgh,EDH,EH2 2EY,55.9519568045,-3.1996571422000004,4.0,4,1,Coffee & Tea;Waffles;Food;Restaurants;Cafes;Desserts;Specialty Food;Chocolatiers & Shops
144954,vIrgpFfdlheQRrwmP2WosA,"""St Giles' Cathedral Cafe""","""High Street""",Edinburgh,EDH,EH1 1RF,55.9495,-3.1902,4.5,10,1,Real Estate;Apartments;Restaurants;Cafes;Home Services
144974,vA5QW-rVoHCaydHwOuu1rQ,"""Stable Bar""","""50 Mortonhall Gate""",Edinburgh,EDH,EH16 6TJ,55.903313600000004,-3.1811563,4.5,12,1,Bars;Nightlife;Restaurants;British;Pubs
145018,IcvnTFVP3xMDlRtGCdkybw,"""Muang Thai""","""97 Hanover St""",Edinburgh,EDH,EH2 1DJ,55.9543941,-3.1975960999999997,3.0,3,0,Restaurants;Thai
145033,WHoPIk2kgQvqYYNpXSrURg,"""Bombay Spice""","""138-140 Duke Street""",Edinburgh,EDH,EH6 8HR,55.9691414,-3.1683772,3.5,5,1,Indian;Pakistani;Restaurants
145049,J_KI8rJa_dSwTglUbwFcdw,"""The Sheep Heid Inn""","""43-45 The Causeway, Duddingston""",Edinburgh,EDH,EH15 3QA,55.94212660000001,-3.1478382999999996,4.0,65,1,Nightlife;Gastropubs;Restaurants;Pubs;British;Bars
145120,Vtahv3Af90H3fUuEEhPhdQ,"""Wagamama""","""1 Castle Terrace""",Edinburgh,EDH,EH1 2DP,55.948719230600005,-3.2063770294,3.5,52,1,Wine Bars;Bars;Japanese;Asian Fusion;Restaurants;Beer Bar;Nightlife
145127,xNvQO9oC5Uui8wBDAR3FUg,"""The Birchwood""","""146 Marchmont Road""",Edinburgh,EDH,EH9 1AQ,55.9349094996,-3.1942667707999997,4.5,5,1,Restaurants;Cafes
145252,Hp6XGQcysdlkSNS9lNK6gA,"""Wings Edinburgh""","""5/7 Old Fishmarket Close""",Edinburgh,EDH,EH1 1RW,55.9494401175,-3.1895019114,4.0,90,1,Salad;Chicken Wings;Restaurants;Burgers
145370,k2sHZR4-JsFQhZHAf4JRQw,"""Cool Beans Cafe""","""103 W Liberty St""",Medina,OH,44256,41.139314500000005,-81.8641947,4.0,39,1,Restaurants;Food;Cafes;Coffee & Tea
145402,en5sEOLjz9RJAkW3TKFlEw,"""Creelers Restaurant""","""3 Hunter Square""",Edinburgh,EDH,EH1 1QW,55.949662800000006,-3.187741,3.5,12,0,Restaurants;Seafood
145431,tZyewpmvg0byXCg5uI8WcQ,"""The Magnum Restaurant and Bar""","""1 Albany Street""",Edinburgh,EDH,EH1 3PY,55.9567609085,-3.1928216147,4.0,18,1,Nightlife;Bars;Restaurants;British;Pubs
145609,PBsxfsKbNHDc_efVYUYbTA,"""Waiting Room""","""7 Belhaven Terrace""",Edinburgh,EDH,EH10 5HZ,55.9252832725,-3.210421535,3.0,12,1,Gastropubs;Bars;Nightlife;Pubs;Restaurants
145687,z57omnqRcAODGwbwMHEIyw,"""The Holyrood 9A""","""9A Holyrood Road""",Edinburgh,EDH,EH8 8AE,55.9493117163,-3.1826656713,4.0,131,1,Breweries;Restaurants;Food;Burgers;Bars;Beer Bar;Breakfast & Brunch;Nightlife
145704,oKDzHRuV3bYNE3LUAXuv5w,"""Tikka Mahal""","""53 Clerk Street""",Edinburgh,EDH,EH8 9JQ,55.941973499999996,-3.1819737999999997,4.0,10,1,Restaurants;Indian
145739,XlfoDBqi1diD9777_dRMLw,"""Eli's Kitchen""","""115 Public Sq""",Medina,OH,44256,41.1393715,-81.8634577,2.5,26,1,Restaurants
145755,pl2LhTtVVGME_LHsG9OvQw,"""Rotato""","""30 Buccleuch Street""",Edinburgh,EDH,EH8 9LP,55.943087421,-3.1847608289,4.5,12,1,Fast Food;Restaurants
145811,MPHG8OrZLbwzHoumajRyFA,"""Pizza Mafia""","""Princes Mall, Princes Street""",Edinburgh,EDH,EH1 1BQ,55.9514762,-3.199479,2.5,3,1,Restaurants;Pizza
145984,qfOdKsHejg346k_B7MmmuQ,"""Tani Modi""","""103 Hanover Street""",Edinburgh,EDH,EH2 1DJ,55.952471200000005,-3.1967365,4.5,15,1,Cafes;Italian;Food;Restaurants;Delicatessen
146005,muh4a5n-n5Mtp6zY38B_3g,"""Jake's Place""","""9-13 Market Street""",Edinburgh,EDH,EH1 1DE,55.9510284,-3.1902152000000004,4.0,14,1,American (Traditional);Restaurants;Bars;Food;Pubs;British;Nightlife
146416,Djazk_urUgj9C6PTwg-2AA,"""Michael's Steak & Seafood Bar""","""15-19 Jeffrey Street""",Edinburgh,EDH,EH1 1DR,55.951035,-3.1846,4.0,14,1,Restaurants;Steakhouses;Scottish;Seafood
146633,9EnTRgvI5izemqk49VsPXw,"""Three Coins""","""19 Home Street""",Edinburgh,EDH,EH3 9JR,55.9431814,-3.2036982000000003,5.0,13,1,Pizza;Restaurants;Fast Food
146693,7hQBdTPEiE-9VegOC7FvEw,"""Elm Rose Cafe and Diner""","""3 Elm Row""",Edinburgh,EDH,EH7 4,55.9582773081,-3.1842193866,4.0,9,1,Coffee & Tea;Diners;Restaurants;Food
146818,Lk-qYbjqJAdi72XRrt0QWw,"""Bollywood The Coffee Box""","""99A Bruntsfield Place""",Edinburgh,EDH,EH10 4HG,55.937202569200004,-3.2066486047000002,5.0,9,0,Indian;Street Vendors;Food;Coffee & Tea;Ethnic Food;Restaurants;Specialty Food
147416,Lgw7MuTeAOOjdIQfq-jaxQ,"""Sambuca Restaurant""","""103-105 Causewayside""",Edinburgh,EDH,EH9 1QG,55.9374728,-3.1807715,4.0,11,1,Restaurants;Italian
148389,ka_r5AbGjz8DJsSDH-ePUA,"""Royale Café""","""274 Canongate, The Royal Mile""",Edinburgh,EDH,EH8 8AA,55.950521499999994,-3.1836542999999997,3.5,7,0,Sandwiches;Coffee & Tea;Breakfast & Brunch;Cafes;Food;Event Planning & Services;Restaurants
148391,blS_rf4g38JB1MyAWaIEDg,"""Mountaineering,Camping & Skiing Graham Tiso""","""41 Commercial Street""",Edinburgh,EDH,EH6 6JD,55.9770906,-3.1754185,2.5,3,1,Restaurants;Bistros;Shopping;Sporting Goods
148392,kMRYwa1IOb-WJzDW-Cqdhw,"""Tupiniquim""","""The Green Police Box, Lauriston Place""",Edinburgh,EDH,EH1 9AU,55.9452213113,-3.1914427423,4.5,24,1,Restaurants;Brazilian;Creperies;Friterie;Gluten-Free;Juice Bars & Smoothies;Street Vendors;Food
148499,B5B0G6Yy_LDymFH7_ZNvyA,"""Petit Paris""","""38-40 Grassmarket""",Edinburgh,EDH,EH1 2JU,55.9475172,-3.1969974999999997,4.0,35,1,Restaurants;French
148564,jT0rm7HEeT1jxVvOo3offw,"""Verdo Turkish Restaurant""","""21 Newington Road""",Edinburgh,EDH,EH9 1QR,55.93878353229999,-3.1789688658,3.5,7,1,Middle Eastern;Restaurants;Turkish
148592,XWHNhTUceLZsFwdAhlHX1g,"""Tigerlily""","""125 George Street""",Edinburgh,EDH,EH3 5AG,55.9523235312,-3.2052612305,3.5,74,1,Wine Bars;Bars;Restaurants;Nightlife;Event Planning & Services;Hotels & Travel;Hotels
149245,Ew3H9ecopuIcFrqPl9vrZA,"""Brunch""","""52 South Bridge""",Edinburgh,EDH,EH1 1,55.9480373,-3.1863189,4.0,6,0,Breakfast & Brunch;Sandwiches;Food;Juice Bars & Smoothies;Restaurants
149533,LDML6VqV4r4MVQXqZ2hTrQ,"""Steamie""","""72-74 Newington Road""",Edinburgh,EDH,EH9 1QN,55.93778879999999,-3.1784745,3.5,13,0,Bars;Greek;Pubs;Nightlife;Restaurants
149534,fT3A8ufMseHRMeQd_kjiUg,"""Maki Maki""","""75 Nicolson Street Edinburgh United Kingdom""",Edinburgh,EDH,EH8 9BZ,55.945327500000005,-3.1846551,4.5,4,1,Japanese;Restaurants;Sushi Bars
149585,1UGlEnkVHXelTT7qaBCZOw,"""Annabelle's Restaurant""","""27 Sciennes Road""",Edinburgh,EDH,EH9 1NX,55.9379849,-3.1856579,4.0,6,0,Food;Breakfast & Brunch;Cafes;British;Coffee & Tea;Restaurants
149645,lWRbdK9YABr0auLG19FHhQ,"""The Tower Restaurant""","""National Museums of Scotland, Chambers Street""",Edinburgh,EDH,EH1 1JF,55.946767799999996,-3.1904181,4.0,50,1,Restaurants;Soup;Modern European;Scottish;British
149654,GmntM9NGYMvAPBJodn9ehQ,"""Reekie's Smokehouse""","""20 Holyrood Road""",Edinburgh,EDH,EH8 8AF,55.9491934563,-3.182189852,4.5,16,1,Scottish;Fast Food;Smokehouse;Meat Shops;Food;Specialty Food;Restaurants;Barbeque
149672,hQNVDY_NtdtkLjXw4baA-g,"""G Y Chinese Take Away""","""27 Roseneath Place""",Edinburgh,EDH,EH9 1JD,55.938361,-3.1929816000000004,3.0,6,1,Fast Food;Restaurants;Chinese
149778,q_jpfYxzOmHAXIVdE4BU3w,"""Cuthberts""","""94 A Fountainbridge""",Edinburgh,EDH,EH3 9QA,55.943235800000004,-3.2091717,3.0,5,0,Breakfast & Brunch;Cafes;Restaurants
149786,S9XKKA1evhRh16zrXpSF7g,"""The Piemaker""","""38 South Bridge""",Edinburgh,EDH,EH1 1LL,55.9486711709,-3.1866359711000003,4.5,101,1,Fast Food;Restaurants;Desserts;Coffee & Tea;Bakeries;Food
149889,L7ywUrEhVOUjETD57D5Mzg,"""The Original Coffee Bean""","""5-7 Station Road""",Edinburgh,EDH,EH12 7AA,55.942238,-3.2790752,3.5,5,1,Food;Sandwiches;Restaurants;Cafes;Coffee & Tea
149902,FgehNEKMgC5VW17bftRroA,"""Wendy's""","""162 Gorgie Road""",Edinburgh,EDH,EH11 2NT,55.938068799999996,-3.2321023999999996,3.5,3,0,Fast Food;Restaurants
150095,vRvWnE-qpVQrMT57Z-sEsw,"""Arby's""","""1022 N Court St""",Medina,OH,44256,41.1270683655,-81.8554366772,1.0,3,1,Sandwiches;Fast Food;Restaurants
150139,eYukPA1V_TlpLVjTMN-kIA,"""original best turkish kebab house""","""266 leith walk""",Edinburgh,EDH,EH6 5EL,55.9662397,-3.1758127999999997,3.0,6,1,Restaurants;Fast Food
150206,W65M4nIiWtezQieRfZz6cg,"""Ming Palace""","""82 Howden Hall Road""",Edinburgh,EDH,EH16 6PN,55.900604248,-3.1638879776,2.5,3,1,Chinese;Restaurants
150319,VDQPizXm5NcxYHcBQbzdGw,"""Ong Gie""","""36 Buccleuch St""",Edinburgh,EDH,EH8 9LP,55.942789399999995,-3.1846478,3.0,9,1,Fast Food;Korean;Restaurants
150548,bU6mVZSuO5EpvfUay87e8g,"""Kebabish Original""","""128 Dalry Road""",Edinburgh,MLN,EH11 2EZ,55.942789000000005,-3.2218269153,3.5,20,1,Pakistani;Indian;Restaurants;Turkish;Fast Food
150652,gJliACNKY4rK30BTMIzwsQ,"""Kismot""","""29 St Leonard's Street""",Edinburgh,EDH,EH8 9QN,55.9434476,-3.1801729,4.5,48,1,Restaurants;Indian;Bangladeshi
150710,T6DLOnlZI015fkdZoELCeA,"""Jimmy John's""","""240 N Court St""",Medina,OH,44256,41.1417925,-81.8635292,3.5,10,1,Food Delivery Services;Sandwiches;Restaurants;Delis;Food
150726,uPt85KV7urS8KlzJ4RSxCA,"""Russian Passion""","""5 Canonmills""",Edinburgh,EDH,EH3 5HA,55.9625027104,-3.1974241208,4.0,12,0,Russian;Restaurants
150817,0J5TCUQ4vIHQMFmBRidcfQ,"""Ping On Chinese Restaurant""","""26-32 Deanhaugh Street""",Edinburgh,EDH,EH4 1LY,55.95852239999999,-3.2100873,3.5,12,1,Restaurants;Chinese
151200,4owK2zpqI7qQ774DSNTkjQ,"""Olive Branch Bistro""","""91 Broughton Street""",Edinburgh,EDH,EH1 3RX,55.9585748,-3.1897546,4.0,49,1,Brasseries;Restaurants;Mediterranean
151334,B7B5q1zl4Mk-i0LY8-tjaQ,"""Cafe Artista""","""94-96 Marchmont Crescent""",Edinburgh,EDH,EH9 1HD,55.93650699999999,-3.1936002999999995,3.0,21,1,Food;Coffee & Tea;Seafood;Pizza;Restaurants;Italian
151354,nd3FuTBL1ezKFmfhLmJY2w,"""China China""","""Unit 4a Omni Centre, Greenside Place""",Edinburgh,EDH,EH1 3AA,55.957031799999996,-3.1850222,2.5,8,0,Restaurants;Thai;Chinese
151358,bT0VajAEHAE8s-EMk_w2YA,"""Johnny Malloy's""","""1038 N Ct St""",Medina,OH,44256,41.1431803637,-81.8551337693,2.0,3,1,Restaurants;Sandwiches;Burgers;Bars;Event Planning & Services;Nightlife;Caterers;Sports Bars;Pizza
151414,xbCNlp2vWixy2W1WsfGv8g,"""The Edinburgh Larder""","""15 Blackfriars Street""",Edinburgh,EDH,EH1 1NB,55.95007420000001,-3.1859164,4.5,182,1,Restaurants;Coffee & Tea;Food;Delis
151419,ZKvbVqYc2OsqXSlYlNsBGA,"""Don Tequila Mexican Restaurant""","""1158 N Court St""",Medina,OH,44256,41.1574037,-81.8624459,4.0,27,1,Restaurants;Mexican
151496,fHqJZK0D9E91ltD62SwzSw,"""Love India""","""50 E Fountainbridge""",Edinburgh,EDH,EH3 9BH,55.9450317,-3.2047122000000003,4.0,20,0,Pakistani;Indian;Restaurants
151500,WIVOLl8KF_1LELzUv_DC7Q,"""The Ceramic Experience""","""28 Marchmont Crescent""",Edinburgh,EDH,EH9 1HQ,55.937921700000004,-3.1929057000000003,2.5,3,1,Cafes;Restaurants
151549,MTe-NYbaSbMddOwj_K_jFw,"""La Sal""","""6-8 Howden Street""",Edinburgh,EDH,EH8 9HL,55.944115000000004,-3.1822965,4.0,4,1,Restaurants;Spanish
151660,igaFdtY14E_Q4_oFRPjchg,"""Artisan Roast""","""138 Bruntsfield Place""",Edinburgh,EDH,EH10 4ER,55.936569299999995,-3.2084101,4.0,27,1,Food;Cafes;Restaurants;Coffee & Tea
151963,9y2MS2VyXZzFRi2zGV0AFg,"""Britannia Spice""","""150 Commercial Street, Ocean Drive""",Edinburgh,EDH,EH6 6LB,55.978341454399995,-3.1795987776,3.5,19,1,Restaurants;Bangladeshi;Asian Fusion;Thai;Indian;Himalayan/Nepalese
151966,GTPNAXlbiWRmLm3N7ixI_Q,"""The Fruitmarket Gallery Café""","""45 Market Street""",Edinburgh,EDH,EH1 1DF,55.95130970000001,-3.1894956000000003,4.0,6,0,Food;Coffee & Tea;Restaurants;Bakeries;Sandwiches
152073,4AE71KwPKtZe20ZAk2iOjw,"""Mughal Indian Restaurant & Takeaway""","""81 Fountainbridge""",Edinburgh,EDH,EH3 9PU,55.944509700000005,-3.2057889999999998,4.0,5,1,Restaurants;Halal;Indian
152158,vpjYXR7mYfYGg61RZ1qijQ,"""Lazio""","""95 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.946492299999996,-3.205476,4.5,6,0,Italian;Restaurants
152171,QHXsGNthSaSVLe1zRbl6TA,"""Palmyra""","""6 Clerk Street""",Edinburgh,EDH,EH8 9EZ,55.942966299999995,-3.182662,4.5,7,0,Fast Food;Restaurants
152263,dG1_-wrfRk3dgBxNRusjkQ,"""Greggs""","""77 St James Centre, New Town""",Edinburgh,EDH,EH1 3SJ,55.954842500000005,-3.1884308,3.5,9,0,Bakeries;Fast Food;Restaurants;Food
152374,hSNzpVnmPJLjCndBal4KFA,"""Project Coffee""","""196 Bruntsfield Place""",Edinburgh,EDH,EH10 4DF,55.9361076355,-3.2096469402,3.5,38,1,Food;Sandwiches;Coffee & Tea;Restaurants
152436,sVpAK9OW_jRlvdqeqmA0zA,"""Las Iguanas""","""141 - 143 George Street""",Edinburgh,MLN,EH2 4JY,55.9521213,-3.2064149,3.5,9,1,Mexican;Brazilian;Restaurants
152466,1F977bO1OpDAArvkDNWhRA,"""Cafe Bleu""","""62 West Port""",Edinburgh,EDH,EH1 2LD,55.9463954,-3.1998173,4.5,4,1,Restaurants;Belgian
152501,xCcLCK1Fho4oyRmPqU05NA,"""Henri of Edinburgh""","""48 Raeburn Place, Stockbridge""",Edinburgh,EDH,EH4 1HL,55.957849474,-3.2131576537999997,4.0,12,1,Food;Delis;French;Coffee & Tea;Restaurants
152552,fG0sIYdD4HPg7RKl2wX4Tg,"""Rabbie's Tours""","""6 Waterloo Place""",Edinburgh,EDH,EH1 3EG,55.9534483309,-3.188247074,4.5,83,1,Food;Hotels & Travel;Cafes;Coffee & Tea;Restaurants;Tours
152722,4GIqWxEvczRvgDuZ404dWw,"""The Advocate""","""7 Hunter Square, Old Town""",Edinburgh,EDH,EH1 1QW,55.949496200000006,-3.187993,3.5,29,1,Bars;Restaurants;Gastropubs;Pubs;Nightlife
152816,OgKVBHNiqr4fpw69MiSXCA,"""Starbucks""","""52 Shandwick Place""",Edinburgh,EDH,EH2 4RT,55.949493999999994,-3.210136,4.0,5,1,Restaurants;Cafes;Food;Coffee & Tea
152945,6h0mex4duYKRbuOGVNPNWA,"""The Gateway Restaurant""","""Royal Botanic Garden, Arboretum Place""",Edinburgh,EDH,EH3 5NZ,55.9644769866,-3.2119320599,2.5,6,1,Restaurants;British
153019,BlD1WNbqI9WcAQtwPyyMYQ,"""Lady Nairne Beefeater Restaurant""","""228 Willowbrae Road, Willowbrae""",Edinburgh,EDH,EH8 7NG,55.9469,-3.13673,4.0,4,1,British;Restaurants
153055,yvhppeNPLrpTZ3c0_Ev7iw,"""Vincent Cafe""","""5 Salisbury Place""",Edinburgh,EDH,EH9 1SL,55.937293000000004,-3.1782866000000003,3.5,3,1,Restaurants;Cafes
153093,BUHyabBZOsKV8yRfiTx4NA,"""Burgers and Beers Grillhouse""","""192a High Street, The Royal Mile""",Edinburgh,EDH,EH1 1RW,55.9497096,-3.1897532,3.0,25,1,Restaurants;Burgers
153156,nbF7bEjx_4lQJ3t6aVqFjA,"""Yes Sushi""","""89 Hanover Street""",Edinburgh,EDH,EH2 1EE,55.954181671099995,-3.1971580982,3.5,32,1,Sushi Bars;Restaurants
153302,36jGZp7V0jLnPCYmRipUCg,"""Burger""","""94a Fountainbridge""",Edinburgh,EDH,EH3 9QA,55.943626457600004,-3.2079125941,4.0,56,1,Burgers;Fast Food;Restaurants
153316,kmkhmx3_K33v7DIkLvX-JQ,"""The Howard""","""34 Great King Street""",Edinburgh,EDH,EH3 6QH,55.9581022474,-3.1987835091,4.5,11,1,British;Hotels;Event Planning & Services;Restaurants;Hotels & Travel
153329,2R6w9WBeoYf3yH1x7Mij4g,"""New Hot Pot""","""149 Slateford Road""",Edinburgh,EDH,EH14 1NW,55.9323298,-3.2363061,3.5,5,1,Chinese;Fast Food;Restaurants
153344,MFjAu6dZl-hLV2mHDp3fwA,"""Castello Coffee Co.""","""7 Castle Street""",Edinburgh,EDH,EH2 3AH,55.951375,-3.2026369999999997,4.5,26,1,Restaurants;Food;Coffee & Tea;Sandwiches
153581,GWDdIQ8Tcrzq4Npv6Am67Q,"""Scooby's Take Away Food Shops""","""95 Morrison Street""",Edinburgh,EDH,EH3 8BX,55.9457988288,-3.2096792332999997,4.5,6,1,Coffee & Tea;Restaurants;Food;Fast Food
153807,mSSH1BFPQJ41gmPiN9_jwg,"""Blonde Restaurants""","""75 St Leonards St""",Edinburgh,EDH,EH8 9QR,55.9426804,-3.1795723999999996,4.0,28,1,Modern European;Restaurants;British
153850,DBKJ8SpB8WoIKA4aFAOEyQ,"""JT's Barbecue""","""930 West Liberty St""",Medina,OH,44256,41.1442994,-81.8898098,3.0,3,1,Sandwiches;Food;Barbeque;Restaurants;Food Trucks
153905,yNFKeZrEvQBt9bbUUNyZSg,"""The Dogs""","""110 Hanover Street""",Edinburgh,EDH,EH2 1DR,55.9545302,-3.1980785,4.0,166,1,British;Restaurants;Scottish
154047,PYeacld4qLB71dOUyi15aQ,"""Frankfurter Eck""","""62 Elm Row""",Edinburgh,EDH,EH7 4AQ,55.9605414,-3.1816212000000004,4.5,8,0,Specialty Food;Ethnic Food;Restaurants;Fast Food;Food
154094,lZaSwRBRgg0ulXR8MKzL-w,"""Marie's Cafe""","""117 Public Sq""",Medina,OH,44256,41.1390994,-81.8636362,4.0,23,1,Middle Eastern;Coffee & Tea;Food;Breakfast & Brunch;Specialty Food;Sandwiches;Diners;Restaurants;Mediterranean;Ethnic Food
154240,N1BTJaWnLsCVsJ3I41EPdg,"""Dishoom""","""3a St Andrews Square""",Edinburgh,EDH,EH2 2BD,55.95353910000001,-3.1922026000000003,4.5,34,1,Restaurants;Indian;Breakfast & Brunch;Cafes
154766,p_T-vHYrQ0HNHNTdIzkEeg,"""Koyama""","""20 Forrest Road""",Edinburgh,EDH,EH1 2QN,55.9457778931,-3.1908299923000003,3.0,20,1,Sushi Bars;Karaoke;Nightlife;Japanese;Restaurants
154841,IMKQY129aLmesfoxXJe7xw,"""Greyfriars Bobby's Bar""","""30-34 Candlemaker Row""",Edinburgh,EDH,EH1 2QE,55.946822499999996,-3.1915127999999995,3.5,61,1,British;Bars;Restaurants;Pubs;Nightlife
154980,6H6LY12AMFk6mk6g-RhJGA,"""Bell's Diner""","""7 St Stephen Street""",Edinburgh,EDH,EH3 5AN,55.957573,-3.2074387000000004,4.0,26,1,Burgers;American (Traditional);Restaurants;Steakhouses
155002,HTBFKmtOzqlGvdpJpBfRng,"""La Piazza""","""97-99 Shandwick Place""",Edinburgh,EDH,EH2 4SD,55.9489345,-3.210493,4.0,26,1,Restaurants;Italian
155057,0IBYsSMQ9WY605m0yidgYA,"""Club India restaurant""","""105-109 Lothian Road""",Edinburgh,EDH,EH3 9AN,55.946241,-3.2053805,3.5,3,0,Indian;Chinese;Restaurants
155104,xHqiJVK2gFMyZi7-zAYbzw,"""Thai Kitchen""","""10 Chapel Street""",Edinburgh,EDH,EH8 9AY,55.94459602479999,-3.1861411035000002,4.0,4,0,Thai;Restaurants
155107,9fzzzFHMkkKqGN5SjKWenQ,"""Arcade - Haggis and Whisky House""","""48 Cockburn Street""",Edinburgh,EDH,EH1 1PB,55.95047099999999,-3.1888504,4.0,24,1,Pubs;Bars;Burgers;Restaurants;Nightlife;Whiskey Bars;Salad
155187,o8BprtFccmdr-C-xjCJgxg,"""Mya Restaurant""","""Unit 9, Commercial Quay Commercial Street""",Edinburgh,EDH,EH6 6JE,55.97701329999999,-3.1731045,3.0,4,1,Restaurants;Thai
155342,ccDS2kEdVmTUSBqVVK6_iw,"""L'Aquila Bianca""","""17 Raeburn Place""",Edinburgh,EDH,EH4 1HU,55.9589679,-3.2107997999999998,4.0,3,0,Fish & Chips;Restaurants;Pizza
155411,zikXPy7iaEIs9kMmhtB0EA,"""Captain Tonys Bar and Grill""","""930 W Liberty St""",Medina,OH,44256,41.143407,-81.8880737,3.5,4,0,Nightlife;American (Traditional);Sandwiches;Sports Bars;Mexican;Restaurants;Seafood;Bars
155431,Se_6Xj_Y0fi0s7K-B-Vi6Q,"""Press Coffee""","""30 Buccleuch Street""",Edinburgh,EDH,EH8 9LP,55.942975,-3.18473,4.0,15,1,Food;Coffee & Tea;Sandwiches;Desserts;Restaurants
155464,aJkxkjYvi89gHIOomnjGVQ,"""The Apiary""","""33 Newington Road""",Edinburgh,EDH,EH9 1QR,55.9385081,-3.1786873,4.5,24,1,British;Restaurants
155490,6I4twTs8oFMuDsuTwS7IgQ,"""Lian Pu""","""14 Marshall Street""",Edinburgh,EDH,EH8 9BU,55.9457183593,-3.1862971527,4.0,14,1,Bubble Tea;Food;Taiwanese;Chinese;Restaurants
155511,7njf7SH9qv_E-B63ZWN9tQ,"""National Portrait Gallery Cafe""","""1 Queen Street""",Edinburgh,EDH,EH2 1JD,55.9554737704,-3.19383517,4.0,9,1,Cafes;Restaurants;Art Galleries;Shopping;Arts & Entertainment
155517,KfN8hTMBB3BWMuxUtGf4fQ,"""Blue Parrot Cantina""","""49 St Stephen Street""",Edinburgh,EDH,EH3 5AH,55.958096600000005,-3.2066265,4.0,13,1,Tex-Mex;Restaurants;Mexican
156026,nTvnZZkoCJiUiEO4r528iw,"""Kyloe Restaurant & Grill""","""1 - 3 Rutland Street""",Edinburgh,EDH,EH1 2AE,55.9497922229,-3.2072485099,4.0,46,1,Steakhouses;Restaurants
156079,ABTy3p7-1zisEt5QZ6LV7g,"""La Baguette""","""75 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.9468615,-3.2057019,4.0,5,1,Coffee & Tea;Fast Food;Food;Restaurants
156283,8D24lwci4IdMOd5G9bj31A,"""Fish Eatery""","""12 Picardy Place""",Edinburgh,EDH,EH1 3JT,55.957072200000006,-3.186842,4.0,3,0,Seafood;Restaurants
156330,QxVO068R5kAZ5rIY99kmcA,"""The Scotch Malt Whisky Society""","""28 Queen Street""",Edinburgh,EDH,EH2 1JX,55.954611,-3.1996990000000003,4.5,26,1,Restaurants;Local Flavor;Arts & Entertainment;Bars;Nightlife;Social Clubs;Whiskey Bars
